,customer_id,gender,age,payment_method
68878,C132723,Male,57.0,Credit Card
68879,C231673,Male,58.0,Credit Card
68880,C259660,Female,37.0,Credit Card
68881,C778770,Female,43.0,Debit Card
68882,C107235,Male,54.0,Cash
68883,C495936,Male,48.0,Cash
68884,C107563,Female,28.0,Cash
68885,C161708,Male,42.0,Debit Card
68886,C335219,Male,47.0,Credit Card
68887,C165767,Female,66.0,Debit Card
68888,C178518,Female,37.0,Debit Card
68889,C237083,Male,19.0,Credit Card
68890,C793395,Female,50.0,Cash
68891,C155392,Male,38.0,Cash
68892,C514861,Male,28.0,Credit Card
68893,C129578,Female,55.0,Cash
68894,C105620,Female,57.0,Credit Card
68895,C154434,Female,26.0,Debit Card
68896,C257186,Male,62.0,Credit Card
68897,C783154,Female,43.0,Credit Card
68898,C268397,Female,40.0,Credit Card
68899,C281783,Male,37.0,Credit Card
68900,C239489,Female,53.0,Credit Card
68901,C205059,Male,24.0,Cash
68902,C452636,Female,26.0,Debit Card
68903,C288474,Male,51.0,Credit Card
68904,C257179,Female,50.0,Cash
68905,C592468,Female,19.0,Debit Card
68906,C230229,Female,50.0,Credit Card
68907,C199403,Male,61.0,Credit Card
68908,C331242,Female,65.0,Cash
68909,C212212,Female,56.0,Credit Card
68910,C272640,Female,54.0,Credit Card
68911,C332976,Female,29.0,Debit Card
68912,C194185,Male,47.0,Cash
68913,C317049,Female,64.0,Cash
68914,C203387,Male,36.0,Cash
68915,C151902,Male,46.0,Credit Card
68916,C226207,Female,25.0,Cash
68917,C131876,Female,59.0,Cash
68918,C151974,Male,59.0,Credit Card
68919,C279348,Male,28.0,Cash
68920,C489117,Male,44.0,Credit Card
68921,C311659,Female,53.0,Cash
68922,C173695,Male,48.0,Cash
68923,C197112,Female,38.0,Cash
68924,C271992,Male,48.0,Cash
68925,C102371,Female,62.0,Credit Card
68926,C309735,Female,31.0,Cash
68927,C330412,Male,29.0,Credit Card
68928,C855529,Male,50.0,Debit Card
68929,C125200,Female,56.0,Credit Card
68930,C206259,Female,53.0,Cash
68931,C181579,Female,40.0,Credit Card
68932,C985712,Male,52.0,Debit Card
68933,C266350,Female,56.0,Cash
68934,C332284,Male,25.0,Debit Card
68935,C237118,Male,34.0,Cash
68936,C975473,Female,60.0,Cash
68937,C298534,Female,21.0,Cash
68938,C780843,Female,49.0,Cash
68939,C226964,Male,34.0,Cash
68940,C337065,Male,40.0,Debit Card
68941,C162668,Male,56.0,Cash
68942,C983998,Male,69.0,Credit Card
68943,C107166,Female,68.0,Credit Card
68944,C276757,Female,39.0,Debit Card
68945,C290790,Male,42.0,Credit Card
68946,C285058,Female,35.0,Cash
68947,C101294,Female,28.0,Cash
68948,C138594,Female,44.0,Debit Card
68949,C337639,Female,30.0,Cash
68950,C329958,Female,43.0,Cash
68951,C290518,Female,31.0,Credit Card
68952,C318249,Female,48.0,Cash
68953,C806702,Female,34.0,Debit Card
68954,C140378,Female,50.0,Credit Card
68955,C970483,Female,18.0,Credit Card
68956,C200063,Male,34.0,Credit Card
68957,C163285,Male,69.0,Cash
68958,C687642,Male,25.0,Cash
68959,C319421,Female,64.0,Cash
68960,C310183,Female,44.0,Credit Card
68961,C152159,Female,61.0,Debit Card
68962,C139825,Male,37.0,Cash
68963,C197388,Male,33.0,Cash
68964,C467114,Female,55.0,Debit Card
68965,C165038,Female,27.0,Cash
68966,C154594,Female,19.0,Cash
68967,C630272,Female,38.0,Credit Card
68968,C953383,Male,63.0,Credit Card
68969,C292332,Female,38.0,Debit Card
68970,C246799,Female,65.0,Cash
68971,C288088,Male,19.0,Debit Card
68972,C287402,Male,24.0,Credit Card
68973,C575081,Male,46.0,Cash
68974,C105471,Female,49.0,Cash
68975,C118427,Male,40.0,Cash
68976,C311946,Female,60.0,Credit Card
68977,C225488,Female,35.0,Cash
68978,C417746,Male,66.0,Cash
68979,C797534,Female,29.0,Cash
68980,C108595,Male,39.0,Cash
68981,C318431,Female,37.0,Debit Card
68982,C932695,Male,38.0,Debit Card
68983,C138910,Male,34.0,Cash
68984,C646863,Male,21.0,Debit Card
68985,C677916,Female,28.0,Cash
68986,C114935,Female,22.0,Cash
68987,C337395,Male,35.0,Debit Card
68988,C440046,Male,18.0,Debit Card
68989,C278100,Female,47.0,Cash
68990,C209028,Male,65.0,Cash
68991,C979559,Female,25.0,Credit Card
68992,C738043,Female,44.0,Cash
68993,C595253,Female,37.0,Debit Card
68994,C744525,Female,28.0,Credit Card
68995,C245363,Female,44.0,Credit Card
68996,C183191,Male,28.0,Cash
68997,C293239,Female,62.0,Cash
68998,C300718,Male,50.0,Credit Card
68999,C179102,Male,34.0,Cash
69000,C190410,Male,38.0,Cash
69001,C211125,Female,24.0,Credit Card
69002,C249385,Female,67.0,Credit Card
69003,C245912,Male,32.0,Cash
69004,C755184,Male,39.0,Cash
69005,C232901,Male,64.0,Credit Card
69006,C200490,Female,21.0,Credit Card
69007,C251294,Male,48.0,Cash
69008,C445850,Female,57.0,Cash
69009,C337086,Female,23.0,Credit Card
69010,C889683,Female,19.0,Cash
69011,C701728,Female,22.0,Cash
69012,C341078,Male,24.0,Credit Card
69013,C186217,Male,30.0,Debit Card
69014,C668790,Female,28.0,Credit Card
69015,C183968,Female,44.0,Credit Card
69016,C327233,Male,31.0,Cash
69017,C188457,Male,57.0,Credit Card
69018,C498523,Male,46.0,Cash
69019,C281810,Female,23.0,Cash
69020,C336899,Female,40.0,Cash
69021,C964782,Female,67.0,Cash
69022,C261888,Female,35.0,Credit Card
69023,C903560,Male,31.0,Cash
69024,C329992,Female,27.0,Cash
69025,C539059,Male,25.0,Cash
69026,C697422,Female,44.0,Cash
69027,C166664,Female,56.0,Credit Card
69028,C276362,Female,59.0,Cash
69029,C284778,Male,51.0,Credit Card
69030,C826416,Female,40.0,Debit Card
69031,C301714,Female,37.0,Credit Card
69032,C193839,Male,47.0,Cash
69033,C959074,Female,38.0,Cash
69034,C138394,Female,23.0,Credit Card
69035,C123077,Female,58.0,Debit Card
69036,C563634,Female,23.0,Cash
69037,C146670,Male,29.0,Cash
69038,C121820,Male,41.0,Credit Card
69039,C239442,Male,22.0,Cash
69040,C227353,Female,18.0,Credit Card
69041,C569005,Female,21.0,Cash
69042,C146479,Female,62.0,Credit Card
69043,C606425,Female,30.0,Debit Card
69044,C247670,Female,59.0,Cash
69045,C102638,Female,54.0,Credit Card
69046,C243224,Female,18.0,Credit Card
69047,C269421,Female,57.0,Debit Card
69048,C280818,Female,26.0,Cash
69049,C219836,Female,29.0,Cash
69050,C165915,Male,51.0,Credit Card
69051,C139135,Female,27.0,Cash
69052,C219647,Female,57.0,Credit Card
69053,C280488,Male,55.0,Cash
69054,C333542,Female,56.0,Credit Card
69055,C112578,Male,22.0,Debit Card
69056,C247684,Male,20.0,Credit Card
69057,C199128,Female,47.0,Cash
69058,C213230,Female,56.0,Credit Card
69059,C282521,Female,22.0,Credit Card
69060,C147911,Female,40.0,Cash
69061,C319764,Female,18.0,Debit Card
69062,C320809,Female,44.0,Cash
69063,C330235,Female,62.0,Cash
69064,C378884,Female,32.0,Debit Card
69065,C290293,Male,21.0,Credit Card
69066,C254975,Female,46.0,Cash
69067,C535827,Female,61.0,Cash
69068,C336798,Female,67.0,Debit Card
69069,C298091,Female,43.0,Credit Card
69070,C140084,Female,33.0,Debit Card
69071,C593850,Male,37.0,Cash
69072,C423422,Female,30.0,Cash
69073,C219431,Female,26.0,Credit Card
69074,C681236,Female,33.0,Debit Card
69075,C213014,Female,62.0,Cash
69076,C201626,Male,50.0,Debit Card
69077,C660675,Female,31.0,Debit Card
69078,C180738,Female,55.0,Debit Card
69079,C215683,Male,27.0,Credit Card
69080,C205232,Female,29.0,Credit Card
69081,C140271,Female,59.0,Cash
69082,C279496,Female,24.0,Debit Card
69083,C286098,Female,20.0,Cash
69084,C233463,Male,35.0,Cash
69085,C217020,Female,27.0,Credit Card
69086,C293357,Female,22.0,Credit Card
69087,C223178,Female,37.0,Cash
69088,C730634,Female,26.0,Credit Card
69089,C167489,Male,18.0,Debit Card
69090,C913953,Female,67.0,Credit Card
69091,C252541,Male,30.0,Credit Card
69092,C308877,Female,43.0,Credit Card
69093,C190785,Male,54.0,Cash
69094,C200414,Male,47.0,Credit Card
69095,C248784,Male,54.0,Credit Card
69096,C791509,Female,34.0,Cash
69097,C458842,Female,39.0,Cash
69098,C340144,Female,53.0,Cash
69099,C182625,Male,63.0,Debit Card
69100,C142684,Female,33.0,Cash
69101,C209173,Female,27.0,Cash
69102,C339885,Female,49.0,Credit Card
69103,C601634,Male,30.0,Debit Card
69104,C390025,Male,18.0,Credit Card
69105,C615868,Male,41.0,Credit Card
69106,C300766,Female,28.0,Credit Card
69107,C319855,Male,57.0,Credit Card
69108,C756776,Female,51.0,Credit Card
69109,C228937,Female,67.0,Cash
69110,C130354,Male,48.0,Debit Card
69111,C272862,Female,46.0,Credit Card
69112,C541591,Female,32.0,Credit Card
69113,C233778,Male,60.0,Debit Card
69114,C135048,Male,20.0,Debit Card
69115,C124556,Male,27.0,Credit Card
69116,C158719,Male,55.0,Cash
69117,C305615,Female,36.0,Credit Card
69118,C200801,Female,38.0,Cash
69119,C168307,Male,36.0,Debit Card
69120,C163960,Male,43.0,Debit Card
69121,C651346,Female,67.0,Cash
69122,C234753,Female,40.0,Credit Card
69123,C269282,Male,63.0,Debit Card
69124,C734127,Female,31.0,Credit Card
69125,C245558,Female,21.0,Debit Card
69126,C558086,Female,58.0,Credit Card
69127,C160397,Female,34.0,Credit Card
69128,C288691,Female,67.0,Cash
69129,C428227,Female,60.0,Debit Card
69130,C844339,Male,69.0,Cash
69131,C223189,Female,36.0,Cash
69132,C228178,Female,55.0,Cash
69133,C346177,Female,64.0,Cash
69134,C260591,Female,23.0,Credit Card
69135,C233525,Female,28.0,Cash
69136,C310032,Male,47.0,Credit Card
69137,C135770,Male,24.0,Credit Card
69138,C137771,Male,57.0,Cash
69139,C296678,Female,63.0,Cash
69140,C422471,Male,22.0,Cash
69141,C200885,Male,29.0,Credit Card
69142,C237923,Female,69.0,Credit Card
69143,C311817,Male,59.0,Debit Card
69144,C227986,Female,39.0,Credit Card
69145,C316066,Male,48.0,Cash
69146,C771716,Male,68.0,Debit Card
69147,C101208,Female,44.0,Credit Card
69148,C164925,Female,56.0,Credit Card
69149,C233054,Female,28.0,Debit Card
69150,C263854,Female,66.0,Cash
69151,C118004,Female,47.0,Credit Card
69152,C508237,Female,20.0,Cash
69153,C183897,Female,29.0,Cash
69154,C987022,Female,29.0,Cash
69155,C184831,Male,69.0,Credit Card
69156,C250388,Male,29.0,Credit Card
69157,C249821,Female,68.0,Cash
69158,C386790,Female,45.0,Debit Card
69159,C452926,Male,49.0,Credit Card
69160,C166335,Female,31.0,Cash
69161,C103641,Male,66.0,Debit Card
69162,C180783,Male,18.0,Credit Card
69163,C703178,Male,28.0,Cash
69164,C217527,Female,63.0,Debit Card
69165,C188904,Female,33.0,Cash
69166,C726657,Female,18.0,Credit Card
69167,C985613,Female,22.0,Debit Card
69168,C145019,Male,43.0,Cash
69169,C104054,Female,66.0,Credit Card
69170,C125062,Female,67.0,Cash
69171,C790534,Female,62.0,Cash
69172,C165795,Male,22.0,Credit Card
69173,C291691,Female,35.0,Debit Card
69174,C203680,Female,33.0,Credit Card
69175,C219280,Female,59.0,Cash
69176,C295016,Female,56.0,Cash
69177,C231971,Female,31.0,Cash
69178,C919375,Male,49.0,Cash
69179,C332296,Male,25.0,Cash
69180,C151801,Female,31.0,Cash
69181,C122621,Female,38.0,Debit Card
69182,C183730,Male,43.0,Debit Card
69183,C337967,Female,25.0,Cash
69184,C174013,Female,44.0,Cash
69185,C291196,Male,69.0,Cash
69186,C258854,Female,62.0,Credit Card
69187,C274121,Male,57.0,Debit Card
69188,C997952,Male,38.0,Cash
69189,C250002,Female,23.0,Cash
69190,C206933,Male,47.0,Cash
69191,C184282,Female,66.0,Cash
69192,C213965,Male,18.0,Credit Card
69193,C758852,Female,32.0,Credit Card
69194,C849445,Female,35.0,Cash
69195,C257722,Male,50.0,Credit Card
69196,C128502,Female,24.0,Cash
69197,C282742,Male,50.0,Cash
69198,C298584,Female,32.0,Cash
69199,C741924,Male,54.0,Cash
69200,C302801,Female,51.0,Cash
69201,C236903,Female,32.0,Credit Card
69202,C592668,Male,60.0,Cash
69203,C229136,Female,27.0,Cash
69204,C127960,Male,29.0,Credit Card
69205,C216796,Male,33.0,Cash
69206,C192224,Female,46.0,Credit Card
69207,C939934,Female,64.0,Cash
69208,C978995,Male,63.0,Cash
69209,C317327,Female,63.0,Credit Card
69210,C601620,Female,31.0,Cash
69211,C843477,Female,47.0,Credit Card
69212,C221481,Female,39.0,Credit Card
69213,C769736,Male,21.0,Credit Card
69214,C250072,Female,53.0,Credit Card
69215,C151540,Female,34.0,Credit Card
69216,C252809,Female,23.0,Credit Card
69217,C334678,Female,46.0,Cash
69218,C697749,Female,69.0,Cash
69219,C328905,Female,64.0,Cash
69220,C316288,Male,61.0,Credit Card
69221,C277237,Female,33.0,Credit Card
69222,C431293,Female,42.0,Cash
69223,C879359,Male,61.0,Cash
69224,C173115,Male,53.0,Cash
69225,C244963,Female,41.0,Credit Card
69226,C125773,Female,57.0,Debit Card
69227,C259725,Female,31.0,Credit Card
69228,C280015,Female,31.0,Credit Card
69229,C910262,Male,53.0,Cash
69230,C153053,Male,25.0,Cash
69231,C237258,Female,20.0,Cash
69232,C326381,Female,63.0,Credit Card
69233,C550635,Male,67.0,Credit Card
69234,C157197,Female,36.0,Cash
69235,C377389,Female,53.0,Credit Card
69236,C126344,Male,36.0,Debit Card
69237,C159451,Female,18.0,Credit Card
69238,C115487,Female,48.0,Cash
69239,C229866,Female,36.0,Debit Card
69240,C171095,Female,27.0,Credit Card
69241,C179266,Female,40.0,Cash
69242,C295267,Female,43.0,Cash
69243,C180027,Female,27.0,Cash
69244,C184621,Female,24.0,Credit Card
69245,C901944,Female,55.0,Cash
69246,C138345,Male,67.0,Credit Card
69247,C513532,Female,37.0,Cash
69248,C109228,Male,45.0,Credit Card
69249,C174226,Female,29.0,Debit Card
69250,C211549,Female,66.0,Debit Card
69251,C131548,Female,66.0,Cash
69252,C173689,Female,50.0,Cash
69253,C641620,Female,36.0,Debit Card
69254,C281236,Male,33.0,Cash
69255,C137794,Female,53.0,Credit Card
69256,C573920,Female,67.0,Credit Card
69257,C274816,Female,67.0,Credit Card
69258,C325687,Female,65.0,Cash
69259,C523354,Female,35.0,Debit Card
69260,C225132,Male,38.0,Cash
69261,C165848,Male,65.0,Credit Card
69262,C776727,Female,38.0,Debit Card
69263,C137445,Female,23.0,Credit Card
69264,C148683,Male,47.0,Debit Card
69265,C239281,Male,22.0,Credit Card
69266,C143209,Female,67.0,Cash
69267,C143063,Male,25.0,Credit Card
69268,C437123,Female,60.0,Debit Card
69269,C686797,Female,36.0,Credit Card
69270,C200148,Male,19.0,Cash
69271,C254728,Female,43.0,Cash
69272,C441837,Male,51.0,Cash
69273,C304055,Male,32.0,Debit Card
69274,C835479,Female,31.0,Credit Card
69275,C336471,Female,66.0,Credit Card
69276,C221566,Male,68.0,Cash
69277,C227097,Male,40.0,Cash
69278,C220781,Female,61.0,Cash
69279,C123498,Male,24.0,Cash
69280,C307852,Male,22.0,Debit Card
69281,C242371,Female,47.0,Debit Card
69282,C105368,Male,68.0,Credit Card
69283,C649436,Male,59.0,Debit Card
69284,C801113,Male,23.0,Credit Card
69285,C115069,Male,66.0,Debit Card
69286,C182229,Male,40.0,Credit Card
69287,C154467,Female,35.0,Debit Card
69288,C327071,Female,68.0,Cash
69289,C336724,Female,66.0,Cash
69290,C283439,Male,45.0,Debit Card
69291,C178641,Female,59.0,Cash
69292,C426916,Female,38.0,Debit Card
69293,C209806,Female,26.0,Debit Card
69294,C287301,Male,62.0,Credit Card
69295,C270096,Male,49.0,Debit Card
69296,C675065,Male,32.0,Cash
69297,C140611,Female,46.0,Credit Card
69298,C793484,Female,48.0,Cash
69299,C200669,Female,36.0,Cash
69300,C335102,Female,49.0,Debit Card
69301,C165537,Female,27.0,Debit Card
69302,C210186,Female,20.0,Credit Card
69303,C702698,Female,23.0,Debit Card
69304,C289953,Male,62.0,Debit Card
69305,C297735,Female,62.0,Cash
69306,C782719,Female,61.0,Cash
69307,C143373,Female,63.0,Cash
69308,C149957,Female,52.0,Debit Card
69309,C240094,Female,47.0,Cash
69310,C312534,Male,41.0,Cash
69311,C914446,Female,23.0,Credit Card
69312,C296993,Female,28.0,Credit Card
69313,C774879,Male,47.0,Debit Card
69314,C275090,Female,48.0,Credit Card
69315,C898245,Female,24.0,Cash
69316,C192986,Male,55.0,Cash
69317,C742590,Male,54.0,Cash
69318,C294141,Male,56.0,Credit Card
69319,C486776,Female,56.0,Credit Card
69320,C229524,Female,24.0,Debit Card
69321,C310303,Female,35.0,Cash
69322,C152102,Female,37.0,Debit Card
69323,C107182,Female,46.0,Credit Card
69324,C107904,Female,19.0,Cash
69325,C106483,Female,30.0,Credit Card
69326,C318188,Female,27.0,Debit Card
69327,C747736,Female,60.0,Cash
69328,C313952,Male,41.0,Debit Card
69329,C577102,Female,28.0,Debit Card
69330,C785898,Female,32.0,Cash
69331,C556405,Female,64.0,Cash
69332,C761846,Female,53.0,Cash
69333,C494721,Female,57.0,Debit Card
69334,C255162,Female,52.0,Cash
69335,C308637,Female,53.0,Credit Card
69336,C126806,Male,57.0,Debit Card
69337,C137735,Female,53.0,Credit Card
69338,C131004,Female,34.0,Credit Card
69339,C197721,Female,30.0,Credit Card
69340,C213732,Female,22.0,Cash
69341,C107780,Female,46.0,Cash
69342,C283818,Female,54.0,Cash
69343,C127967,Male,42.0,Credit Card
69344,C478750,Female,61.0,Debit Card
69345,C317183,Female,30.0,Credit Card
69346,C315121,Female,56.0,Cash
69347,C285588,Female,22.0,Cash
69348,C410550,Male,59.0,Credit Card
69349,C152494,Female,26.0,Credit Card
69350,C265647,Female,66.0,Credit Card
69351,C103333,Male,21.0,Cash
69352,C328314,Female,56.0,Cash
69353,C193758,Male,53.0,Cash
69354,C321450,Female,62.0,Credit Card
69355,C640986,Male,49.0,Cash
69356,C738715,Female,37.0,Debit Card
69357,C145051,Female,42.0,Cash
69358,C324250,Female,48.0,Credit Card
69359,C481982,Male,43.0,Credit Card
69360,C117251,Male,25.0,Debit Card
69361,C320839,Female,41.0,Credit Card
69362,C302132,Female,33.0,Cash
69363,C445153,Female,30.0,Cash
69364,C279286,Female,42.0,Credit Card
69365,C191493,Female,28.0,Cash
69366,C227932,Female,39.0,Credit Card
69367,C902860,Male,48.0,Cash
69368,C174660,Female,51.0,Cash
69369,C200767,Female,63.0,Cash
69370,C824542,Female,28.0,Debit Card
69371,C236639,Female,66.0,Credit Card
69372,C211063,Male,27.0,Cash
69373,C356336,Male,25.0,Cash
69374,C238907,Female,43.0,Debit Card
69375,C766797,Male,60.0,Cash
69376,C143137,Female,38.0,Cash
69377,C259323,Male,32.0,Cash
69378,C264937,Female,29.0,Debit Card
69379,C195079,Female,24.0,Cash
69380,C166301,Female,54.0,Cash
69381,C313852,Female,51.0,Debit Card
69382,C197213,Male,18.0,Cash
69383,C856387,Male,69.0,Credit Card
69384,C782317,Female,47.0,Debit Card
69385,C243016,Male,62.0,Credit Card
69386,C173368,Female,66.0,Debit Card
69387,C217963,Female,53.0,Credit Card
69388,C169288,Female,37.0,Cash
69389,C304551,Female,39.0,Cash
69390,C200350,Male,24.0,Debit Card
69391,C177918,Female,49.0,Cash
69392,C307899,Female,25.0,Credit Card
69393,C272706,Male,29.0,Cash
69394,C321129,Female,46.0,Debit Card
69395,C858472,Female,25.0,Cash
69396,C262160,Male,55.0,Debit Card
69397,C771175,Female,39.0,Credit Card
69398,C208578,Female,66.0,Cash
69399,C198540,Female,46.0,Credit Card
69400,C250052,Female,66.0,Credit Card
69401,C282389,Male,59.0,Credit Card
69402,C245787,Male,22.0,Cash
69403,C388285,Female,47.0,Credit Card
69404,C258867,Male,35.0,Cash
69405,C244784,Female,64.0,Credit Card
69406,C303898,Female,47.0,Debit Card
69407,C685532,Female,62.0,Cash
69408,C211922,Male,26.0,Credit Card
69409,C185145,Male,47.0,Cash
69410,C249741,Female,48.0,Credit Card
69411,C271756,Female,39.0,Credit Card
69412,C119789,Female,46.0,Cash
69413,C174739,Female,65.0,Cash
69414,C205764,Male,59.0,Credit Card
69415,C329198,Male,37.0,Cash
69416,C134218,Male,56.0,Cash
69417,C102272,Male,38.0,Cash
69418,C311221,Male,63.0,Credit Card
69419,C110386,Male,64.0,Cash
69420,C335039,Female,62.0,Credit Card
69421,C287477,Male,36.0,Debit Card
69422,C738643,Female,26.0,Debit Card
69423,C411925,Female,43.0,Cash
69424,C832236,Male,54.0,Credit Card
69425,C229526,Male,69.0,Credit Card
69426,C216408,Female,60.0,Credit Card
69427,C113765,Female,68.0,Credit Card
69428,C879090,Female,62.0,Debit Card
69429,C281399,Male,58.0,Cash
69430,C198596,Female,32.0,Cash
69431,C338501,Female,46.0,Debit Card
69432,C308245,Male,60.0,Credit Card
69433,C276882,Female,40.0,Debit Card
69434,C293583,Male,34.0,Cash
69435,C185162,Female,52.0,Cash
69436,C294599,Female,25.0,Cash
69437,C200504,Male,27.0,Credit Card
